,title,imgurl,date,blurp,url,text,category,source
42,US may seek Google breakup over search monopoly,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo.png,09/10/2024,STORY: Google could be forced to break up. The U.S. said Tuesday it may ask a judge to make the search giant sell off businesses like its Chrome browser and ...,https://finance.yahoo.com/video/us-may-seek-google-breakup-060949432.html,"STORY: Google could be forced to break up.
The U.S. said Tuesday it may ask a judge to make the search giant sell off businesses like its Chrome browser and Android phone operating system.
It all f… [+1277 chars]",artificial intelligence,yahoo entertainment
43,AI and quantum mechanics team up to accelerate drug discovery,https://www.sciencedaily.com/images/scidaily-icon.png,07/10/2024,"SMU have created SmartCADD. This open-source virtual tool combines artificial intelligence, quantum mechanics and Computer Assisted Drug Design (CADD) techniques to speed up the screening of chemical compounds, significantly reducing drug discovery timelines.",https://www.sciencedaily.com/releases/2024/10/241007134022.htm,Drug discovery is much like working a jigsaw puzzle. The chemical compounds behind drug molecules must be shaped to fit with the proteins in our bodies to produce therapeutic effects. That requiremen… [+4710 chars],artificial intelligence,science daily
44,Elon Musk called OpenAI 'evil' for telling investors not to fund his company and other rivals,https://i.insider.com/66fdf6067de5c8fd4834df06?width=1200&format=jpeg,03/10/2024,"The xAI founder called OpenAI ""evil"" after reports about OpenAI asking investors not to fund its rivals.",https://www.businessinsider.com/elon-musk-mad-openai-asking-investors-not-to-fund-xai-2024-10,"Elon Musk has been in an ongoing feud with OpenAI, which he cofounded in 2015.Grzegorz Wajda/SOPA/Getty Images
<ul><li>OpenAI just secured $6.6 billion in its latest funding round.</li><li>The compa… [+2307 chars]",artificial intelligence,business insider
45,One of Amazon's top AI executives is out,https://i.insider.com/6706b749198738e3a70f66be?width=1200&format=jpeg,09/10/2024,"Matt Wood, VP of AI at Amazon Web Services, exits the company after 15 years amid fierce competition from OpenAI, Microsoft, and Google.",https://www.businessinsider.com/amazon-ai-executive-leaves-matt-wood-2024-10,"Matt Wood, VP of AI at Amazon Web Services, speaking at a conference earlier this year.Mert Alper Dervis/Anadolu via Getty Images
<ul><li>Matt Wood, VP of AI at Amazon Web Services, is leaving after… [+2057 chars]",artificial intelligence,business insider
46,"OpenAI deepens European footprint with new hubs in Paris, Brussels",https://img-cdn.tnwcdn.com/image/tnw-blurple?filter_last=1&fit=1280%2C640&url=https%3A%2F%2Fcdn0.tnwcdn.com%2Fwp-content%2Fblogs.dir%2F1%2Ffiles%2F2023%2F05%2FUntitled-design-8-1.jpg&signature=ac0de6bc557543ad4ed177c80d3a079f,09/10/2024,"OpenAI is opening new offices in Paris and Brussels as the ChatGPT maker accelerates its global expansion plans. The new sites increase the company’s European presence to four offices. They join London, which began OpenAI’s international expansion in 2023, an…",https://thenextweb.com/news/openai-deepens-european-footprint-with-new-hubs-in-paris-brussels,"OpenAI is opening new offices in Paris and Brussels as the ChatGPT maker accelerates its global expansion plans.
The new sites increase the companys European presence to four offices. They join Lond… [+1413 chars]",artificial intelligence,the next web
47,Canada's BMO appoints chief artificial intelligence and data officer,,02/10/2024,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_f10dafd4-1edf-4f11-8cb4-6d8f128830ac,"If you click 'Accept all', we and our partners, including 240 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",artificial intelligence,yahoo entertainment
48,Douglas Rushkoff Knows He Fucked Up,https://gizmodo.com/app/uploads/2024/10/rushkoff.jpg,04/10/2024,"Douglas Rushkoff's new book will help you navigate the weird and wild digital world we all live in now, and just might help you survive what's coming.",https://gizmodo.com/douglas-rushkoff-knows-he-fucked-up-2000507544,"Douglas Rushkoff feels responsible.
Rushkoff is a Gen-X writer and thinker who was part of the initial wave of tech advocates in the 1990s who sold the world on a future online I was part of the ini… [+7907 chars]",artificial intelligence,gizmodo.com
49,Nobel prize for physics goes to pair who invented key AI techniques,https://images.newscientist.com/wp-content/uploads/2024/10/08110301/SEI_224873524.jpg,08/10/2024,The 2024 Nobel prize in physics has gone to John Hopfield and Geoffrey Hinton for discoveries that enabled machine learning and are key to the development of artificial intelligence models like ChatGPT,https://www.newscientist.com/article/2451012-nobel-prize-for-physics-goes-to-pair-who-invented-key-ai-techniques/,"John Hopfield and Geoffrey Hinton share the 2024 Nobel prize in physics
Christine Olsson/TT/Shutterstock
The 2024 Nobel prize in physics has been awarded to John Hopfield and Geoffrey Hinton for th… [+3422 chars]",artificial intelligence,new scientist
50,Researchers who helped lay the groundwork for AI win Nobel Prize in Physics,https://media.npr.org/include/images/facebook-default-wide-s1400-c100.jpg,08/10/2024,The 2024 Nobel Prize in Physics was awarded to University of Toronto's Geoffrey Hinton and Princeton University's John Hopfield for their work on artificial intelligence.,https://www.npr.org/2024/10/08/nx-s1-5140553/researchers-who-helped-lay-the-groundwork-for-ai-win-nobel-prize-in-physics,The 2024 Nobel Prize in Physics was awarded to University of Toronto's Geoffrey Hinton and Princeton University's John Hopfield for their work on artificial intelligence.,artificial intelligence,npr
51,Wimbledon to Replace Line Judges with Artificial Intelligence Technology in 2025,"https://media.bleacherreport.com/image/upload/c_fill,g_faces,w_3800,h_2000,q_95/v1728482464/jrufiq0hs36lj629h18y.jpg",09/10/2024,"The artificial intelligence takeover has officially reached the world of sports, as one of the biggest tennis tournaments is set to use technology to…",https://bleacherreport.com/articles/10138719-wimbledon-to-replace-line-judges-with-artificial-intelligence-technology-in-2025,"Francois Nel/Getty Images
The artificial intelligence takeover has officially reached the world of sports, as one of the biggest tennis tournaments is set to use technology to eliminate human error.… [+1509 chars]",artificial intelligence,bleacher report
52,"AI wins another Nobel, this time in Chemistry: Google DeepMinders Hassabis and Jumper awarded for AlphaFold",https://venturebeat.com/wp-content/uploads/2024/10/cfr0z3n_vector_art_line_art_flat_illustration_abstract_painting_5eb812e2-11ab-4274-8fce-359c1db6d743-1.png?w=1024?w=1200&strip=all,09/10/2024,Google DeepMinders Demis Hassabis and John Jumper were awarded half the prize alongside David Baker of the University of Washington.,https://venturebeat.com/ai/ai-wins-another-nobel-this-time-in-chemistry-google-deepminders-hassabis-and-jumper-awarded-for-alphafold/,"Join our daily and weekly newsletters for the latest updates and exclusive content on industry-leading AI coverage. Learn More
A trio of scientists consisting of Demis Hassabis, co-founder and CEO o… [+9835 chars]",artificial intelligence,venturebeat
53,AIs can work together in much larger groups than humans ever could,https://images.newscientist.com/wp-content/uploads/2024/10/08100930/SEI_224869683.jpg,08/10/2024,"It is thought that humans can only maintain relationships with around 150 people, a figure known as Dunbar's number, but it seems that AI models can outstrip this and reach consensus in far bigger groups",https://www.newscientist.com/article/2447192-ais-can-work-together-in-much-larger-groups-than-humans-ever-could/,"Copies of the same artificial intelligence model can work together
Eugene Mymrin/Getty Images
We can struggle to maintain working relationships when our social group grows too large, but it seems t… [+415 chars]",artificial intelligence,new scientist
54,Dezeen Agenda features conceptual AI skyscraper by Neri Oxman,https://static.dezeen.com/uploads/2024/10/oxman-eden-conceptual-skyscraper_dezeen_2364_hero.jpg,03/10/2024,The latest edition of our weekly Dezeen Agenda newsletter features a conceptual skyscraper engineered for planting and designed using artificial intelligence. Subscribe to Dezeen Agenda now. Designer Neri Oxman's studio Oxman has developed a conceptual skyscr…,https://www.dezeen.com/2024/10/03/neri-oxman-conceptual-skyscraper-eden-ai-agenda-2/,We will only use your email address to send you the newsletters you have requested. We will never give your details to anyone else without your consent. You can unsubscribe at any time by clicking on… [+90 chars],artificial intelligence,dezeen
55,"Fuseproject proposes ""friendly"" design for AI-enabled robot",https://static.dezeen.com/uploads/2024/10/kind-humanoid-fuseproject-robot-ai_dezeen_2364_heri-600x600.jpg,08/10/2024,"American design studio Fuseproject has designed a body for a robotic system by tech studio Kind Humanoid intended for various domestic and commercial environments. Called Kind Humanoid, the robotic system is the latest contender in the race to bring mechanica…",https://www.dezeen.com/2024/10/08/ai-robot-fuseproject-kind-humanoid/,"American design studio Fuseproject has designed a body for a robotic system by tech studio Kind Humanoid intended for various domestic and commercial environments.
Called Kind Humanoid, the robotic … [+3047 chars]",artificial intelligence,dezeen
56,MediaTek's Next Chip Lets Android Phone-Makers Use More Advanced AI,https://www.cnet.com/a/img/resize/032421ac70895efb46a2c55f3195010212d6e8b6/hub/2024/10/07/39755b4f-e2fa-45a5-8961-e317ed5d254a/mediatek-d9400-base-2.jpg?auto=webp&fit=crop&height=675&width=1200,09/10/2024,MediaTek's Dimensity 9400 chip supports advanced AI capabilities on phones along with performance improvements.,https://www.cnet.com/tech/mobile/mediateks-next-chip-lets-android-phone-makers-use-more-advanced-ai/,"MediaTek is unveiling its next chip for flagship phones, which introduces a system for making it easier for phone-makers to integrate more advanced and autonomous artificial intelligence tools.
Medi… [+4364 chars]",artificial intelligence,cnet
57,Google DeepMind co-founder shares Nobel Chemistry Prize,https://ichef.bbci.co.uk/news/1024/branded_news/09c4/live/3bcd9c50-8624-11ef-83dd-fbf1b9732cf0.png,09/10/2024,The announcement was made by the Royal Swedish Academy of Sciences in Sweden.,https://www.bbc.com/news/articles/czrm0p2mxvyo,"David Baker, Demis Hassabis and John Jumper have won the Nobel Prize for Chemistry for their work on proteins.
Demis Hassabis co-founded the artificial intelligence research company that became Goog… [+1306 chars]",artificial intelligence,bbc news
58,Anduril's Palmer Luckey slammed restrictions on AI use in the military,https://i.insider.com/66fcd21f5ccfc192a55279c0?width=1200&format=jpeg,02/10/2024,The Anduril cofounder said that the US and its allies need AI to combat their adversaries.,https://www.businessinsider.com/palmer-luckey-slams-ai-restrictions-military-and-weapons-anduril-2024-10,"Palmer Luckey slammed potential AI restrictions on the US and its allies.Patrick T. Fallon/Getty Images
<ul><li>In a college talk, Palmer Luckey criticized AI restrictions in military use.</li><li>L… [+3436 chars]",artificial intelligence,business insider
59,Palmer Luckey's buzzy defense firm Anduril is expanding into the space business,https://i.insider.com/66fd15725ccfc192a5527d9d?width=1200&format=jpeg,02/10/2024,"Billionaire defense tech founder, Palmer Luckey, is eyeing up the space market as Anduril announces plans to launch a mission in 2025.",https://www.businessinsider.com/palmer-luckey-anduril-apex-defense-tech-space-satellite-surveillance-2024-10,"Palmer Luckey wants to disrupt the defense industry through his company, Anduril.David Fitzgerald/Getty Images
<ul><li>Palmer Luckey's defense tech startup Anduril is setting its sights on space.</l… [+2807 chars]",artificial intelligence,business insider
60,OpenAI Asks Investors Not To Back Rival Startups Such as Elon Musk's xAI,https://a.fsdn.com/sd/topics/money_64.png,02/10/2024,"Financial Times has more details on the new fundraise closed by OpenAI. From the report: OpenAI has asked investors to avoid backing rival start-ups such as Anthropic and Elon Musk's xAI, as it secures $6.6bn in new funding and seeks to shut out challengers t…",https://news.slashdot.org/story/24/10/02/1810206/openai-asks-investors-not-to-back-rival-startups-such-as-elon-musks-xai,"Seeking exclusive relationships with investors restricts rivals' access to capital and strategic partnerships. The move by the maker of ChatGPT risks inflaming existing tensions with competitors, esp… [+147 chars]",artificial intelligence,slashdot.org
61,OpenAI's rivals are on the prowl after an exodus of high-level executives,https://i.insider.com/66fd7a155ccfc192a5529fe7?width=1200&format=jpeg,02/10/2024,"As OpenAI loses top execs, competitors like Anthropic and Perplexity capitalize on the chaos to attract talent with their mission-focused cultures.",https://www.businessinsider.com/openai-rivals-anthropic-perplexity-on-prowl-after-wave-exec-departures-2024-10,"The recent outflow of talent from OpenAI could mean the brain drain is just getting underway.Patrick T. Fallon/AFP/Getty Images
<ul><li>Investors are flocking to OpenAI, but it's losing high-level e… [+5901 chars]",artificial intelligence,business insider
62,"Amazon is becoming Big Tech's king of cash, and Wall Street wants a piece of it",https://i.insider.com/657cd10950edbc52a86501c2?width=1200&format=jpeg,09/10/2024,"The company used to be relatively cash poor compared to Big Tech rivals. Now, the cloud giant is expected to amass almost $400 billion by 2027.",https://www.businessinsider.com/amazon-big-tech-cash-king-wall-street-wants-a-piece-2024-10,"Chelsea Jia Feng/BI
<ul><li>Amazon's cash balance is expected to reach almost $400 billion by 2027, far outpacing tech rivals.</li><li>This cash gusher stems from record profits, cost-cutting, and s… [+5639 chars]",artificial intelligence,business insider
63,The AI industry is facing an existential question. OpenAI's chief product officer says he's not worried.,https://i.insider.com/66fdf9a99e0c5c2eeeea3b5a?width=1200&format=jpeg,03/10/2024,"At a conference this week, legendary investor Marc Andreessen floated two visions for the future of AI — with major implications for OpenAI's future.",https://www.businessinsider.com/openai-rice-google-marc-andreessen-kevin-weil-2024-10,"Marc Andreessen (left) and Kevin Weil (right)Getty Images
<ul><li>There are two competing visions for the future of the AI business, according to Marc Andreessen.</li><li>The first: It's a wildly pr… [+4603 chars]",artificial intelligence,business insider
64,California AI Safety Bill Vetoed,,02/10/2024,"Governor Newsom has vetoed the state’s AI safety bill.
I have mixed feelings about the bill. There’s a lot to like about it, and I want governments to regulate in this space. But, for now, it’s all EU.
(Related, the Council of Europe treaty on AI is ready for…",https://www.schneier.com/blog/archives/2024/10/california-ai-safety-bill-vetoed.html,"Governor Newsom has vetoed the state’s AI safety bill.
I have mixed feelings about the bill. There’s a lot to like about it, and I want governments to regulate in this space. But, for now, it’s all … [+221 chars]",artificial intelligence,schneier.com
65,Google introduces new way to search by filming video,https://ichef.bbci.co.uk/news/1024/branded_news/778f/live/f47820e0-818d-11ef-98f4-8f408a3dba7c.jpg,03/10/2024,It is the latest move from the tech giant to change how people search online using artificial intelligence.,https://www.bbc.com/news/articles/c93pdw7y12no,"Google has released a new feature which will allow people to search the internet by taking a video.
Video search will let people point their camera at something, ask a question about it, and get sea… [+3421 chars]",artificial intelligence,bbc news
66,OpenAI is now worth more than $150 billion,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/e5e34bffdc569f207afd843488e36f26.jpg",02/10/2024,"OpenAI’s multibillion-dollar funding round is now complete, giving the artificial intelligence startup a valuation of $157 billion. Read more...",https://qz.com/openai-funding-6-billion-worth-150-billion-ai-startup-1851663346,"In This Story
OpenAIs multibillion-dollar funding round is now complete, giving the artificial intelligence startup a valuation of $157 billion. 
The $6.6 billion raise is one of the largest privat… [+1851 chars]",artificial intelligence,quartz india
